,X,joe_issue_ID,jp_id,jp_section,jp_institution,jp_division,jp_department,jp_keywords,jp_title,jp_full_text,jp_salary_range,jp_agency_insertion_num,jp_new,locations,JEL_Classifications,Application_deadline,domestic,country,iso3,otherdate,url,InquiryEmail,otherdate_noyear,otherdate_day,otherdate_month,otherdate_asDate_ready,deadline_other,true_deadline,ft,myfields,positionsToKeep
11,674,2018-02,111460778,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",Texas A&M University,Bush School of Government and Public Service,Public Service and Administration Department,"public policy analysis
policy analysis
applied economics
science
technology
trade
economics
energy
energy economists
environment
environmental economists",Assistant or Associate Professor of Public Policy Analysis,"Assistant or Associate Professor of Public Policy Analysis
Department of Public Service and Administration
Bush School of Government and Public Service

The Department of Public Service and Administration in the Bush School of Government and Public Service at Texas A&M University invites applications and nominations for a tenure-track assistant or tenured associate professor to teach in the Public Policy Analysis track of its Master of Public Service and Administration Program.    Energy or environmental economists with a strong record of, or high potential for, research and teaching in public policy issues are preferred, although candidates from all fields of public policy and applied economics will be considered.  Candidates will be expected to build on existing strengths and bolster the capacity of the School to participate in campus-wide multidisciplinary research initiatives and new or existing programs of the Institute for Science, Technology, and Public Policy and the Mosbacher Institute for Trade, Economics, and Public Policy.  Successful applicants must have a Ph.D. by the beginning of employment in September 2019 and demonstrate evidence of a commitment both to high quality empirical research and to teaching in a professional school of government and public service.  

The Department of Public Service and Administration is one of two departments in the Bush School of Government and Public Service. Additional information about the Bush School and department is available at http://bush.tamu.edu/psaa.  

As a major land-grant university, Texas A&M has both an extraordinary opportunity and a special responsibility to create and maintain a campus climate that affirms diversity of thought, background, ethnicity, and perspective. Texas A&M University is an equal opportunity, affirmative action employer strongly committed to achieving excellence through cultural diversity. The University actively encourages applications from women, minorities, and persons with disabilities.

Applications should include a curriculum vitae, letter of interest, at least one writing sample, and complete contact information for 3 references.  Letters of reference, while not required at this stage, may also be sent.  Please send applications to the PPA Search Committee, c/o Ms. Stephanie Bustos, at bushschoolpsaa-facultysearch@tamu.edu.

Review of applications will begin on October 1, 2018, and will continue until the position is filled.  
",NA,NA,NA,UNITED STATES Texas College Station,Q4 - Energy,NA,TRUE,UNITED STATES,USA,1-Oct-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460778,bushschoolpsaa-facultysearch@tamu.edu,1-Oct,1,10,10/1/2018,10/1/2018,10/1/2018,TRUE,FALSE,TRUE
12,782,2018-02,111460417,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, Berkeley",School of Law,Jurisprudence and Social Policy Program,NA,Assistant Professor/Professor (Lateral),"The Jurisprudence and Social Policy (JSP) Ph.D. Program in the School of Law at the University of California, Berkeley invites entry-level and lateral applicants for one or more full-time, tenured and tenure-track faculty positions. We are open to outstanding candidates in any area related to the study of law and legal institutions, but we are particularly interested for this search in candidates in the following fields and areas: law and political science (including public law), law and political economy, law and economics, law and inequality, law and psychology, or punishment and society/criminology.

For more information about the positions, including required qualifications and application materials:

Early applications are encouraged. Initial review of applications will begin on September 4, 2018. The final deadline for applications is October 1, 2018.

Entry-level candidates must complete an online application with Berkeley Law via the following link: https://aprecruit.berkeley.edu/apply/JPF01836.

Lateral candidates who already hold tenured or tenure-track positions at other institutions are encouraged to apply online for consideration via the following link:
http://apptrkr.com/1272222

Please direct questions to academicpositions@law.berkeley.edu

The University of California, Berkeley is an AA/EEO employer.",NA,1272222,NA,UNITED STATES California Berkeley,K - Law and Economics,NA,TRUE,UNITED STATES,USA,1-Oct-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460417,academicpositions@law.berkeley.edu,1-Oct,1,10,10/1/2018,10/1/2018,10/1/2018,TRUE,FALSE,TRUE
13,792,2018-02,111460498,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, Los Angeles",UCLA Anderson School of Management,NA,NA,Ladder Faculty Position In Strategy,"Announcement Of Faculty Position In Strategy
The Strategy Area of the UCLA Anderson School of Management is seeking to fill tenure track positions starting in the 2019-2020 academic year. The focus of our search is at the assistant professor level; however, applications at other levels will also be considered. Research interests of current faculty members include strategy and technology, international business strategy, organization of the firm, competitive interactions between firms, and strategic human capital management. In evaluating candidates, the search committee seeks evidence of outstanding research in these or closely related topics, and also strong evidence of teaching potential in the MBA core strategy course. We welcome candidates whose experience in teaching, research, and community service has prepared them to contribute to our commitment to diversity and excellence. Candidates must have a Ph.D. degree (or equivalent) in hand by June 2019.

Applicants are required to apply online at:<U+00A0>
http://apptrkr.com/1280421

Applications include an electronic copy of their curriculum vitae, a cover letter, a minimum of two letters of reference, a job market paper and a statement of contributions to equity, diversity and inclusion. Files can be uploaded in PDF or word document format.

To ensure full consideration, applications should be submitted by October 1, 2018. Applications will be accepted until December 1, 2018, or until the position is filled.

The University of California is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, age or protected veteran status. For the complete University of California nondiscrimination and affirmative action policy, see: UC Nondiscrimination & Affirmative Action Policy.",NA,1280421,NA,UNITED STATES California Los Angeles,M - Business Administration and Business Economics; Marketing; Accounting; Personnel Economics,NA,TRUE,UNITED STATES,USA,1-Oct-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460498,,1-Oct,1,10,10/1/2018,10/1/2018,10/1/2018,TRUE,FALSE,TRUE
14,839,2018-02,111460738,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",University of Georgia,College of Agricultural and Environmental Sciences,Agricultural and Applied Economics,NA,Associate Professor,"Minimum Qualifications:   Ph.D. in Agribusiness or Agricultural Economics. 

Preferred Qualifications:  Strong theoretical and quantitative methods training with excellent oral and written communication skills required.  

Job Description:  One position is 50% research, 50% teaching; the other is 60% research, 40% teaching. Each faculty member will likely be expected to teach three classes per academic year and advise graduate and undergraduate students.  One position will include supervision of undergraduate student activities (NAMA, Quiz Bowl, etc.). He/she will be expected to develop a nationally renowned scholarly program in agribusiness. The desired research/teaching areas include but are not limited to agricultural finance, agricultural management and marketing, food and fiber distribution systems, value-added agriculture, local food systems, agricultural labor issues, and agricultural market structure and performance. 

Major responsibilities: (1) developing a nationally recognized, industry-relevant research program partnering with extension to support an effective outreach component, (2) publishing research in major agricultural economics and agribusiness/business journals, (3) teaching undergraduate and graduate courses, (4) advising undergraduate and graduate students, (5) supporting the Masters of Agribusiness (MAB) program, and (6) securing sufficient grants and contracts to fund graduate students.  

To be considered for Associate Professor rank, candidate must meet qualifications for associate professor as stated in the department<U+2019>s promotion/tenure guidelines at https://provost.uga.edu/_resources/documents/Agricultural_and_Applied_Economics_2015.pdf.

General Information:  The position is located in Athens on The University of Georgia campus only 65 miles from Atlanta.  UGA website: http://www.uga.edu. Department website:  http://www.caes.uga.edu/departments/agecon/.

Application Materials: (1) letter of application including a description of academic qualifications and experience; (2) curriculum vitae; (3) evidence of teaching and service experience (if any); (4) graduate school transcripts; and (5) names and contact information for three professional references.   Applications must be submitted online at http://www.ugajobsearch.com/postings/27751.  For questions, contact Dr. Jeffrey Dorfman, Search Committee Chair, email: jdorfman@uga.edu.  

Application Deadline:  For full consideration for these positions, all application materials and supporting documentation should be received by October 1, 2018. Review of applications will continue until a suitable candidate is identified.  

The University of Georgia is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, gender identity, sexual orientation or protected veteran status.  Persons needing accommodations or assistance with the accessibility of materials related to this search are encouraged to contact Central HR (facultyjobs@uga.edu). Please do not contact the department or search committee with such requests.
",NA,NA,NA,UNITED STATES Georgia Athens,"Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics
A - General Economics and Teaching",NA,TRUE,UNITED STATES,USA,1-Oct-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460738,jdorfman@uga.edu,1-Oct,1,10,10/1/2018,10/1/2018,10/1/2018,TRUE,TRUE,FALSE
15,925,2018-02,111460561,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",University of Puget Sound,NA,Asian Studies Program,NA,Suzanne Wilson Barnett Chair in Contemporary China Studies,"As part of enhancing its Asian Studies Program and reputation as a center of excellence in contemporary China studies, the University of Puget Sound invites applications for a social scientist of contemporary China with expertise in one or more of the following areas related to Chinese society: (1) international economy and trade; (2) regional and border relations; (3) environmental studies; and (4) social and technological change. This full-time, tenure-line position begins Fall 2019.

A PhD degree in a social science discipline and a commitment to liberal arts education are required. Chinese language proficiency sufficient to conduct research in Mandarin is required. <U+00A0><U+00A0>

Apply: To review the complete job announcement and apply online, please visit http://apptrkr.com/1285166. The consideration date for applications is October 1, 2018.

Puget Sound is committed to an environment that welcomes and supports diversity. We seek diversity of identity, thought, perspective, and background in our students, faculty, and staff. To learn more please visit: http://www.pugetsound.edu/about/diversity-at-puget-sound/

The University of Puget Sound is an equal opportunity employer.",NA,1285166,NA,UNITED STATES Washington Tacoma,"F5 - International Relations, National Security, and International Political Economy
F - International Economics",NA,TRUE,UNITED STATES,USA,1-Oct-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460561,,1-Oct,1,10,10/1/2018,10/1/2018,10/1/2018,TRUE,TRUE,FALSE
16,952,2018-02,111460654,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",University of Virginia,NA,NA,NA,Assistant Professorship in Good Government,"We seek candidates for a tenure track, Assistant Professor level faculty position specializing in the political economy of good government. The position is open to candidates with PhDs in either Political Science or Economics. The search will be jointly conducted by faculty in the Departments of Politics and Economics, with the tenure home of the successful candidate located in one of these Departments. This position is part of the newly launched Democracy Initiative (http://as.virginia.edu/democracy-initiative).

Candidates must have a strong research and publication record in the politics and economics of corruption. Broader fields of specialization might include development, public choice, or institutional design. The successful candidate will be expected to contribute to the teaching, research, and public engagement missions of the Democracy Initiative.

Review of applications will begin October 1, 2018 (anticipated start date August 25, 2019). This posting will remain open until filled. Applicants must hold a PhD at the time of appointment.

Apply at jobs.virginia.edu/applicants/Central?quickFind=85230, with a cover letter, curriculum vitae, writing sample, and contact information for three references.

For questions, please contact Savanna Galambos (skh7b@virginia.edu).
The University of Virginia is an equal opportunity and affirmative action employer. Women, minorities, veterans, and persons with disabilities are encouraged to apply.
",NA,NA,NA,UNITED STATES Virginia Charlottesville,00 - Default: Any Field,NA,TRUE,UNITED STATES,USA,1-Oct-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460654,skh7b@virginia.edu,1-Oct,1,10,10/1/2018,10/1/2018,10/1/2018,TRUE,TRUE,FALSE
17,516,2018-02,111461083,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",New York University Arts and Science,NA,Department of Environmental Studies,NA,Assistant Professor,"The Department of Environmental Studies in the Faculty of Arts and Science at New York University invites applications for two tenure-track positions (at the rank of Assistant Professor). The appointments will begin September 1, 2019,<U+00A0>pending administrative and budgetary approval. The successful applicant will be an interdisciplinary scholar with a strong record of research and publishing who is ready to contribute to the education of undergraduates majoring in Environmental Studies and to at least one of two new graduate programs being launched by the department (Environmental Systems Studies and Animal Studies). We are particularly interested in candidates specializing in global environmental governance or urban ecology. We welcome candidates from a broad range of social science, physical science, and policy backgrounds (e.g., environmental studies, earth science, urban studies, ecology, political science, sociology, economics, public policy, geography).

Candidates should possess a Ph.D. by<U+00A0>August 31, 2019, have a research program that demonstrates the potential to be a leader in the field of Environmental Studies, and have proven the ability to be an excellent teacher.<U+00A0>Candidates should apply with a cover letter, CV, three (3) confidential letters of recommendation, a research and teaching statement, and two exemplary writing samples. Because diversity is an important part of the NYU mission, we request that you include a paragraph in your cover letter telling us how<U+00A0>diversity figures into your past, present, and future teaching, research, and community engagement.

Review of applications will begin on October 15, 2018 and continue until search is complete. More information is available at<U+00A0>http://as.nyu.edu/environment/employment.html
<U+00A0>
To apply: http://apply.interfolio.com/53172
<U+00A0>
The Faculty of Arts and Science at NYU is at the heart of a leading research university that spans the globe. We seek scholars of the highest caliber that embody the diversity of the United States as well as the global society in which we live. We strongly encourage applications from women, racial and ethnic minorities, and other individuals who are under-represented in the profession, across color, creed, race, ethnic and national origin, physical ability, gender and sexual identity, or any other legally protected basis. NYU affirms the value of differing perspectives on the world as we strive to build the strongest possible university with the widest reach. To learn more about the FAS commitment to diversity, equality and inclusion, please read here<U+00A0>

(http://as.nyu.edu/content/nyu-as/as/administrative-resources/office/dean/diversity-initiative.html).

EOE/Affirmative Action/Minorities/Females/Vet/Disabled/Sexual Orientation/Gender Identity.",Competitive,ST-00048824,NA,UNITED STATES New York New York,Q5 - Environmental Economics,1/31/2019,TRUE,UNITED STATES,USA,15-Oct-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461083,,15-Oct,15,10,10/15/2018,10/15/2018,10/15/2018,TRUE,FALSE,TRUE
18,783,2018-02,111460530,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, Berkeley",The Goldman School of Public Policy,NA,NA,Assistant Professor - Infrastructure and Data Science,"The Goldman School of Public Policy at the University of California, Berkeley, invites applications for a tenure-track appointment to the faculty at the Assistant Professor rank. We seek applications from intellectually rigorous and exciting scholars who focus on public policy and who can teach innovative courses to our diverse student body. We are especially interested in candidates who are trying to address infrastructure-related policy problems (including transportation, housing, communications, energy, water, cities, and health care) and who will engage with University-wide data science efforts.

For more information about the position, including required qualifications and application materials, please go to:
http://apptrkr.com/1283026

The deadline to apply is October 15, 2018. For questions, please contact Assistant Dean of Administration & Operations Sandi Ketchpel, at sandi_k@berkeley.edu.

UC Berkeley is an AA/EEO employer.",NA,1283026,NA,UNITED STATES California Berkeley,H - Public Economics,NA,TRUE,UNITED STATES,USA,15-Oct-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460530,sandi_k@berkeley.edu,15-Oct,15,10,10/15/2018,10/15/2018,10/15/2018,TRUE,FALSE,TRUE
19,857,2018-02,111460362,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",University of Kentucky,Graduate School,Martin School of Public Policy and Administration,"Public Economics
Environmental Economics
Health Economics
Welfare Policy",Endowed Chair in Public Finance,"The Martin School of Public Policy and Administration at the University of Kentucky seeks applications and nominations for an endowed chair in public finance beginning fall 2019. This position will carry tenure at the rank of Senior Associate or Full Professor.  We seek a leading scholar in applied public finance. 

The Martin School is consistently ranked as one of the top 25 public policy schools and is a University Center of Excellence with a multidisciplinary faculty offering four degrees:  Master of Public Administration, Master of Public Policy, Master of Public Financial Management, and a Ph.D. in Public Policy and Administration. 

Applications will be accepted until the position is filled with review of applications beginning October 15, 2018. Interested applicants should submit a UK Online Application at https://ukjobs.uky.edu (search for requisition FE01105).  Please include the following information when applying for this position:

1. Letter of Interest/Cover Letter
2. Current/Updated Curriculum Vitae

Self-inquiries and nominations of candidates are encouraged and should be submitted to Eugenia F. Toma, search committee chair, at Eugenia.Toma@uky.edu. For more information about the Martin School, please visit http://www.martin.uky.edu/.  

The University of Kentucky is an equal opportunity/affirmative action employer.  Minority and female applicants are especially encouraged to apply.
",NA,NA,NA,UNITED STATES Kentucky Lexington,H - Public Economics,NA,TRUE,UNITED STATES,USA,15-Oct-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460362,oma@uky.edu,15-Oct,15,10,10/15/2018,10/15/2018,10/15/2018,TRUE,FALSE,FALSE
20,879,2018-02,111461069,US: Other Academic (Visiting or Temporary),University of Michigan,NA,School of Information,NA,Presidents Postdoctoral Fellowship Program,"The University of Michigan School of Information invites applicants for the U-M Presidential Post-Doctoral Fellowship Program (PPFP) (http://presidentspostdoc.umich.edu/index.php#). Faculty at UMSI have a successful record of providing a nurturing and productive post-doctoral experience for Presidential Post-Doctoral Fellows. In keeping with the PPFP program, we are interested in future colleagues who engage in research in the broad field of information and whose research addresses the needs of groups that have been historically underserved by academic research. 

 Minimum Qualifications
<U+25CF>	Ph.D. in an area such as information, computer science, the humanities, social sciences, or other relevant area
<U+25CF>	Demonstrated potential for high scholarly impact
<U+25CF>	Evidence of successful classroom teaching experience (as a student or professional) 
<U+25CF>	A strong commitment to teaching, interdisciplinary research, and cultural diversity

 
U-M EEO/AA Statement
The University of Michigan is an equal opportunity/affirmative action employer.",NA,NA,NA,UNITED STATES Michigan,Y - Miscellaneous Categories,10/15/2018,TRUE,UNITED STATES,USA,,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461069,,NA,NA,NA,NA,NA,10/15/2018,FALSE,TRUE,TRUE
