"","X","joe_issue_ID","jp_id","jp_section","jp_institution","jp_division","jp_department","jp_keywords","jp_title","jp_full_text","jp_salary_range","jp_agency_insertion_num","jp_new","locations","JEL_Classifications","Application_deadline","domestic","country","iso3","otherdate","url","InquiryEmail","otherdate_noyear","otherdate_day","otherdate_month","otherdate_asDate_ready","deadline_other","true_deadline","ft","myfields","positionsToKeep"
"11",776,"2018-02",111460452,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Calgary","Haskayne School of Business",NA,"Policy
Business","Assistant or Associate Professor, Energy and Environmental Policy","The Haskayne School of Business at the University of Calgary invites applications for an Assistant or Associate Professor position in Energy and Environmental Policy. This is a <U+2018>full time tenure track<U+2019> for the Assistant Professor rank and <U+2018>with tenure<U+2019> for the Associate Professor rank appointment and includes a secondment of 75% to the School of Public Policy.  The anticipated start date is January 1, 2019.

We are seeking a scholar with an established and active research program in <U+2018>energy and environment<U+2019> policy. The successful applicant will have a Ph.D. in a relevant academic discipline, such as, but not limited to business economics, business administration, strategy, policy sciences or energy systems engineering.  Candidates must have a proven record of research in the one of the following fields of policy analysis: energy systems; strategic interactions between firms and regulatory agencies in the energy sector; economic and strategic evaluation of energy systems and infrastructure (including transportation); the organization of energy markets; the assessment of the environmental impacts of energy sector activities and related stakeholder management needs. 
Interested applicants are encouraged to visit the following URL for application instructions: https://careers.ucalgary.ca/jobs/3008556-assistant-or-associate-professor-energy-and-environmental-policy-haskayne-school-of-business
",NA,"16195",NA,"CANADA AB Calgary","Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics",2018-09-20,FALSE,"CANADA AB","CAN","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460452","",NA,NA,NA,NA,NA,2018-09-20,TRUE,FALSE,TRUE
"12",995,"2018-02",111460423,"Full-Time Nonacademic","Virginia Department of Planning and Budget","Planning, Regulation, and Evaluation",NA,"Economist, Regulations and Forecasting","Economist","Economist

The Virginia Department of Planning and Budget is seeking a self-motivated, creative, and analytical individual who can use economic and econometric theory to assist in development of budget, regulatory, and policy recommendations for the Governor and his Cabinet. The position<U+2019>s responsibilities include performing econometric forecasts of key state expenditures with a very high degree of accuracy, and providing unbiased economic analysis of proposed regulations. 

The successful candidate must possess a demonstrated ability to:

<U+2022>	Apply a comprehensive knowledge of economic theory to analyze economic or policy issues;
<U+2022>	Perform econometric modeling and forecasting, including regression, time series, ARIMA;
<U+2022>	Conduct empirical research, using relevant literature and databases;
<U+2022>	Communicate effectively, including clearly conveying complex economic analysis to non-economists; 
<U+2022>	Manage multiple work products in a team environment under aggressive deadlines with minimal supervision.

Preferred attributes:
<U+2022>	Advanced degree in economics or related field. Ph.D. is strongly preferred.  
<U+2022>	Direct experience in economic analysis of law (either statutory or regulatory).
<U+2022>	Advanced experience with cost-benefit analysis.

Please note:  You must use the Commonwealth of Virginia<U+2019>s Central Job Board to apply for this position.  You can access the system through the Virginia Department of Human Resource Management (www.dhrm.virginia.gov) at:  https://jobs.agencies.virginia.gov/applicants/jsp/shared/Welcome_css.jsp.
","$60,000 - $85,000",NA,NA,"UNITED STATES Virginia Richmond","00 - Default: Any Field",2018-09-21,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460423","",NA,NA,NA,NA,NA,2018-09-21,TRUE,TRUE,TRUE
"13",102,"2018-02",111460568,"Full-Time Nonacademic","California Air Resources Board",NA,"Office of Economic Policy & Analysis","Economics
Government
Policy
Regulation
Modeling
Macroeconomic
Finance
REMI
Ecosystem valuation","Economist","The California Air Resources Board (CARB), part of the California Environmental Protection Agency, is seeking an economist with experience in micro and macroeconomic modeling, forecasting, and a desire to work in a nationally and internationally recognized air pollution control agency.  CARB<U+2019>s mission is to promote and protect California<U+2019>s public health, welfare and ecological resources by reducing air pollution while recognizing and considering the effects on the State<U+2019>s economy. 

The position requires excellent written and verbal communication, the ability to manage and prioritize multiple changing deadlines, the ability to work independently as well as cooperatively within a group, and the ability to perform complex analyses quickly and accurately.   
  
The successful candidate will join a team of CARB economists working to identify the impacts of regulations on individuals, businesses, and the California economy.  The primary responsibility will be to consult with teams across the agency to perform statutorily required economic analysis of proposed regulations using economic modeling tools.  Desirable qualifications include: experience using REMI, RIMS II, or other macroeconomic modeling tools, experience in finance or accounting, experience in ecosystem valuation.  A verified degree in economics, finance, mathematics or another closely related field is required.",NA,NA,NA,"UNITED STATES California Sacramento","00 - Default: Any Field",2018-09-24,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460568","",NA,NA,NA,NA,NA,2018-09-24,TRUE,TRUE,TRUE
"14",54,"2018-02",111460516,"International: Other Academic (Visiting or Temporary)","Bank of Finland","Research Unit","Monetary Policy and Research Department","Macroeconomics; Monetary Policy; Financial Stability","Visiting Scholars Programme","The Bank of Finland's Research Unit invites applications for the Visiting Scholars Programme in the areas of interest for the Bank, i.e. macroeconomics, monetary policy and financial stability.

Timing and Duration:
Visits will take place between January and June 2019. We do not accept applications for July due to holiday season. Visits usually last between one and three weeks, although longer periods are also possible.

Applicants:
Candidates should hold a doctoral degree in Economics or Finance at the time of applying and be active researchers. Priority will be given to first-time visitors.

Funding and Accommodation:
We offer a salary and reimburse a single round-trip economy class ticket to Helsinki.  The salary is commensurate with the Visiting Scholar<U+2019>s professional background, experience and the Bank of Finland wage scale. We do not cover accommodation expenses for visitors who accept the salary. However, we help in finding accommodation in Helsinki during the visit.

Permanent Link:
https://www.suomenpankki.fi/en/research/visitor-programmes/research-unit-visiting-scholars-programme/

Future Calls for Applications:
The Visiting Scholars Programme is biannual. The call for applications for visits in Fall 2019 (August-December) will be released in March 2019.",NA,NA,NA,"FINLAND Uusimaa Helsinki","00 - Default: Any Field
E - Macroeconomics and Monetary Economics
F - International Economics
G - Financial Economics",2018-09-28,FALSE,"FINLAND","FIN","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460516","",NA,NA,NA,NA,NA,2018-09-28,FALSE,TRUE,FALSE
"15",982,"2018-02",111460277,"Full-Time Nonacademic","USAA",NA,NA,NA,"Quantitative Risk Analyst I","USAA is looking for applied econometricians and statisticians who have experience developing models used in the financial services industry. The team includes Quantitative Risk Analysts at the Lead, Senior and entry levels (level I).

Minimum Requirements:
Depends on which position (Lead, Sr., or I) and ranges from recent Master<U+2019>s degree with some industry experience for the entry level I job to requirement for PhD and 4 years of work experience for the Lead job. 

Preferred Qualifications:
Experience developing statistical models at a bank, insurance or investment company.
Experience with credit risk modeling.
Experience in model operations function.
Masters or PhD degree in Economics with an econometric emphasis or in Statistics.
Proficiency in SAS or R and Python.  
",NA,NA,NA,"UNITED STATES Texas San Antonio","C1 - Econometric and Statistical Methods and Methodology:  General
C5 - Econometric Modeling",2018-09-30,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460277","",NA,NA,NA,NA,NA,2018-09-30,TRUE,TRUE,TRUE
"16",983,"2018-02",111460276,"Full-Time Nonacademic","USAA",NA,NA,NA,"Quantitative Risk Analyst I - Modeling","USAA is looking for applied econometricians and statisticians who have experience developing models used in the financial services industry. The team includes Quantitative Risk Analysts at the Lead, Senior and entry levels (level I).

Minimum Requirements:
Depends on which position (Lead, Sr., or I) and ranges from recent Master<U+2019>s degree with some industry experience for the entry level I job to requirement for PhD and 4 years of work experience for the Lead job. 

Preferred Qualifications:
Experience developing statistical models at a bank, insurance or investment company.
Experience with credit risk modeling.
Experience in model operations function.
Masters or PhD degree in Economics with an econometric emphasis or in Statistics.
Proficiency in SAS or R and Python.  
",NA,NA,NA,"UNITED STATES Texas San Antonio","C1 - Econometric and Statistical Methods and Methodology:  General
C5 - Econometric Modeling",2018-09-30,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460276","",NA,NA,NA,NA,NA,2018-09-30,TRUE,TRUE,TRUE
"17",998,"2018-02",111460303,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Vrije Universiteit Amsterdam","School of Business and Economics","Spatial Economics Hermine Weijland Fellowship",NA,"Associate Professor of Environmental and Resource Economics","Associate Professor of Environmental and Resource Economics - 18267

The selected Hermine Weijland Fellow will be offered:

<U+2022> A tenure track position in the position of Associate Professor which, upon successful completion, will lead to an appointment as Professor;
<U+2022> 50% research time, over a three-year period. In the following years, research time will be allocated on the basis of research output, up to a maximum of 50%;
<U+2022> Supervision of a PhD candidate (timing during the track upon review);
<U+2022> An attractive research budget to be used for scientific publications, the preparation of applications/requests for indirect and commercial funding, and attending conferences;
<U+2022> Personalized support from the VU Grants Desk and the SBE Research Office for the preparation of VENI/VIDI/VICI/ERC grants;
<U+2022> Following consultation, coaching in the form of participation in the VU Mentoring scheme for talented academic personnel or some other form of individualized coaching.
<U+2022> Nomination for participation in VU Amsterdam<U+2019>s course in female leadership

The Vrije Universiteit Amsterdam (VU) is seeking a distinguished and dynamic scholar specializing in an area of environmental and resource economics to join the Department of Spatial, Transport and Environmental Economics.

Requirements We seek candidates with a strong research interest and record in environmental and resource economics, excellent teaching abilities, advanced methodological skills, and a clear motivation to contribute to the department<U+2019>s societal valorization strategy. The candidate should have:
<U+2022> A PhD in economics or a closely related field;
<U+2022> Proven research experience resulting in international scientific publications, which should make the candidate (nearly) qualify as a Tinbergen Institute research fellow (http://www.tinbergen.nl/research-groups-researchers/tinbergen-fellow-requirements/);
<U+2022> The ability to initiate and lead a body of research. Examples of this include successful track record advising PhD students and success in obtaining external funding.
<U+2022> Excellent track record in academic teaching and experience in teaching and curriculum development;
<U+2022> The clear potential to grow towards a Full Professorship in the foreseeable future.
<U+2022> Experience in valorisation of research;
<U+2022> Experience at a university or research institute abroad.

Expectations:
<U+2022> Initiate and perform high-quality research in areas related to environmental and resource economics;
<U+2022> Active involvement in ongoing research projects and in acquiring new research grants;
<U+2022> Teach and coordinate bachelor and/or master courses offered by the department;
<U+2022> Supervise of bachelor and master theses;
<U+2022> Contribute to the management of the department / School committees;
<U+2022> Have or commit to obtaining a university teaching qualification.","The salary will be in accordance with university regulations for academic personnel, and depending on experience, range from a minimum of <U+20AC> 4.911,- up to a maximum of <U+20AC> 5.978,- (salary scale 13) based on full-time employment.","18267",NA,"NETHERLANDS Noord-Holland Amsterdam","Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics",2018-09-30,FALSE,"NETHERLANDS","NLD","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460303","",NA,NA,NA,NA,NA,2018-09-30,TRUE,FALSE,TRUE
"18",28,"2018-02",111460545,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","American University","School of Public Affairs","Public Administration and Policy","Health Policy
Health Services","Assistant Professor, Health Policy","The Department of Public Administration and Policy (DPAP) in the School of Public Affairs (SPA) at American University invites applications for a full-time, tenure-track position at the rank of Assistant Professor beginning August 1, 2019. Candidates who are at the level of senior Assistant Professor will also be considered. Applicants should have a PhD in health policy or services, public policy, political science, economics, or a closely related field. Review of applications will begin on October 1, 2018 and continue until the position is filled. For further information and application instructions go to: http://apply.interfolio.com/52305.

American University is an Affirmative Action employer.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected Veteran status.
",NA,NA,NA,"UNITED STATES District of Columbia Washington","I1 - Health",NA,TRUE,"UNITED STATES","USA","October 1, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460545","","October 1",1,10,"2018-10-1",2018-10-01,2018-10-01,TRUE,FALSE,TRUE
"19",86,"2018-02",111460653,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Boston University","The Pardee School of Global Studies",NA,"gender in international relations
gender
international relations
international development
global affairs
","Assistant Professor in the field of Gender and Global Affairs","We seek applicants who have done substantial empirical work on the role of gender in international relations, international development, or global affairs. Among the issue-areas in which we have particular interest are human development, human security, and human rights. We welcome applications from scholars in any relevant discipline, including international relations, sociology, political science, economics, geography, anthropology, and history, and are open to all methodological approaches and regional specializations. The Pardee School of Global Studies is committed to multidisciplinary, policy-relevant research and teaching. Candidates who have demonstrated policy expertise are especially encouraged to apply.

Please submit 1) a letter of application describing your teaching and research interests and professional experience, 2) curriculum vitae, and 3) three letters of recommendation electronically at https://academicjobsonline.org/ajo/jobs/11809. The expected starting date for employment is July 1, 2019. The Pardee School of Global Studies offers B.A. and M.A. degrees and is committed to multidisciplinary, policy-relevant research and teaching.<U+00A0>

We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law. We are a VEVRAA Federal Contractor.",NA,NA,NA,"UNITED STATES Massachusetts Boston","00 - Default: Any Field",2018-10-01,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460653","",NA,NA,NA,NA,NA,2018-10-01,TRUE,TRUE,TRUE
"20",94,"2018-02",111460315,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Brown University",NA,NA,"Education Economics","Assistant, Associate, or Full Professor","The Department of Economics and the Annenberg Institute for School Reform at Brown University seek to recruit an Assistant, Associate, or Full Professor of Economics (tenure-track) whose research interests focus on education economics, beginning July 1, 2019. The new faculty member will have appointments in the Department of Economics and the Annenberg Institute. The tenure line for this position will be in the Department of Economics. 

Candidates at the Assistant Professor level should have a Ph.D. in hand or firmly expected by August 2019, be engaged in a research program with the potential to influence their field, and demonstrate the potential for excellence in undergraduate and graduate teaching and advising. Candidates at the Associate Professor level should have demonstrated a significant influence on the profession by their research and publications and a commitment to teaching excellence at both the graduate and undergraduate levels. Candidates at the level of Full Professor should be nationally recognized for their scholarly achievements and also demonstrate a commitment to teaching excellence at both the graduate and undergraduate levels. 

Applicants should submit a cover letter, curriculum vitae, and copies of or links to important publications and/or working papers.  Applicants at the level of Assistant Professor must arrange for three letters of recommendation to be submitted online.   Applicants at the Associate and Full Professor levels should submit the names of at least five distinguished scholars who can provide references.  The search committee will contact these referees directly.

All candidates must apply online at http://www.econjobmarket.org/ 

Applications for Associate or Full Professor must be received by October 1, 2018 to be guaranteed full consideration, but will be accepted until the position is filled.  The search at the Assistant Professor level will proceed only if the position has not been filled at the Associate or Full Professor level by the time of the AEA Annual Meeting in January, 2019.  Applications for Assistant Professor must be received by November 15, 2018 to be guaranteed full consideration, but will be accepted until the position is filled.

Brown University is committed to fostering a diverse and inclusive academic global community; as an EEO/AA employer, Brown considers applicants for employment without regard to, and does not  discriminate on the basis of, gender, race, protected veteran status, disability, or any other legally protected status.
",NA,NA,NA,"UNITED STATES Rhode Island Providence","00 - Default: Any Field
I2 - Education and Research Institutions",2018-11-15,TRUE,"UNITED STATES","USA","October 1, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460315","","October 1",1,10,"2018-10-1",2018-10-01,2018-10-01,TRUE,TRUE,TRUE
"21",95,"2018-02",111460279,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Brown University",NA,"Economics","Macroeconomics","Assistant, Associate, or Full Professor","The Department of Economics seek to recruit an Assistant, Associate, or Full Professor of Economics (tenure-track) whose research interests focus on macroeconomics, beginning July 1, 2019.  

Candidates at the Assistant Professor level should have a Ph.D. in hand or firmly expected by August 2019, be engaged in a research program with the potential to influence their field, and demonstrate the potential for excellence in undergraduate and graduate teaching and advising. Candidates at the Associate Professor level should have demonstrated a significant influence on the profession by their research and publications and a commitment to teaching excellence at both the graduate and undergraduate levels. Candidates at the level of Full Professor should be nationally recognized for their scholarly achievements and also demonstrate a commitment to teaching excellence at both the graduate and undergraduate levels. 

Applicants should submit a cover letter, curriculum vitae, and copies of or links to important publications and/or working papers.  Applicants at the level of Assistant Professor must arrange for three letters of recommendation to be submitted online.   Applicants at the Associate and Full Professor levels should submit the names of at least five distinguished scholars who can provide references.  The search committee will contact these referees directly.

All candidates must apply online at http://www.econjobmarket.org/ 

Applications for Associate or Full Professor must be received by October 1, 2018 to be guaranteed full consideration, but will be accepted until the position is filled.  The search at the Assistant Professor level will proceed only if the position has not been filled at the Associate or Full Professor level by the time of the AEA Annual Meeting in January, 2019.  Applications for Assistant Professor must be received by November 15, 2018 to be guaranteed full consideration, but will be accepted until the position is filled.

Brown University is committed to fostering a diverse and inclusive academic global community; as an EEO/AA employer, Brown considers applicants for employment without regard to, and does not  discriminate on the basis of, gender, race, protected veteran status, disability, or any other legally protected status.
",NA,NA,NA,"UNITED STATES Rhode Island Providence","E - Macroeconomics and Monetary Economics",2018-11-15,TRUE,"UNITED STATES","USA","October 1, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460279","","October 1",1,10,"2018-10-1",2018-10-01,2018-10-01,TRUE,TRUE,TRUE
