"","joe_issue_ID","jp_id","jp_section","jp_institution","jp_division","jp_department","jp_keywords","jp_title","jp_full_text","jp_salary_range","jp_agency_insertion_num","jp_new","locations","JEL_Classifications","Application_deadline"
"11","2018-02",111461651,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","CUNEF - Colegio Universitario de Estudios Financieros",NA,NA,"Finance; Economics","Assistant Professors","CUNEF is seeking candidates to fill two tenure-track faculty positions at the Assistant Professor level. While we welcome applications from all fields, special attention will be given to candidates in the fields of Finance and Economics.

Located in Madrid, CUNEF was established in 1973 by the Spanish Banking Association with the objective to educate future financial and business leaders for an inclusive global society, and to promote intellectual rigor and critical thinking. CUNEF offers a dynamic, international and research-oriented environment, and provides excellent research facilities including data, access to research collaboration with the business sector, and funding for research-related activities. The remuneration package is highly competitive.

Successful candidates will be expected to teach at both the undergraduate and graduate levels and to publish their research in leading scientific journals. Since CUNEF offers several courses in English, knowledge of Spanish is not required. 

The positions will start in September 2019. Applicants should have completed a PhD, or be scheduled to do so, before being appointed. Candidates should send a curriculum vitae, a research paper and at least three reference letters via EconJobMarket: https://www.econjobmarket.org. In order to be considered, applications must be received before November 25, 2018. 
",NA,NA,NA,"SPAIN Madrid","00 - Default: Any Field","2018-11-25 00:00:00"
"12","2018-02",111461591,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Duke University",NA,NA,"Economics
Philosophy","Open Rank Faculty in Economics, Philosophy or Political Science","The position will begin in July 2019. Applicants must have the PhD in hand no later than June 30, 2019. The successful applicant will possess a research and teaching interest in the history of economics, as well as in either philosophy or political science or another field in economics.  A willingness to be substantially engaged with the mission of Duke<U+2019>s Center for the History of Political Economy is an indispensable requirement for the position. The Center is an active research group that sponsors pre-doctoral and post-doctoral fellows, and visiting senior scholars.  Its program includes an active seminar and workshop series, an annual conference, and annual summer schools in the history of economics.  The Center works closely with the Rubenstein Library in the maintenance and development of the Economists<U+2019> Papers Archive.  The Center is the editorial home of the journal History of Political Economy, and it supports a working paper series. (Further information is available at https://hope.econ.duke.edu/ )  Applications may be submitted online at https://academicjobsonline.org/ajo/jobs/12498. No paper applications will be accepted unless specifically solicited. Applications must include a CV, cover letter, and the names of at least three references (but no letters of reference). Submissions received by 12/1/2018 guaranteed full consideration. Open until filled.","Varies with rank",NA,NA,"UNITED STATES North Carolina Durham","B4 - Economic Methodology
B - History of Economic Thought, Methodology, and Heterodox Approaches","2019-01-31 00:00:00"
"13","2018-02",111461035,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Duke University",NA,"Economics","history of economics","Research Professor or Research Associate Professor","The Economics Department at Duke University, in Durham, NC, USA, seeks applicants for a research professor position in the history of economics. The successful candidate will also serve as Associate Director of Duke<U+2019>s Center for the History of Political Economy. Applications can be submitted online at http://www.academicjobsonline.org, posting #12099. No paper applications will be accepted unless specifically solicited. Applications must include a CV (but no letters of reference).

Duke is committed to encouraging and sustaining work and learning environments that are free from harassment and prohibited discrimination. Duke prohibits discrimination and harassment in the administration of both its employment and educational policies. Duke University is an Affirmative Action/Equal Opportunity Employer committed to providing employment opportunity without regard to an individual's age, color, disability, genetic information, gender, gender expression, gender identity, national origin, race, religion, sex, sexual orientation, or veteran status. Duke also makes good faith efforts to recruit, hire, and promote qualified women, minorities, individuals with disabilities, and veterans.

",NA,NA,NA,"UNITED STATES North Carolina Durham","B - History of Economic Thought, Methodology, and Heterodox Approaches","2018-12-01 00:00:00"
"14","2018-02",111461589,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Duke University",NA,"Economics","History of Economics","Tenure-Track Faculty Member in History of Economics","The Economics Department at Duke University, located in Durham, North Carolina, USA, seeks applicants for a tenured position at the full or associate professor level in the history of economics. The successful candidate will also be affiliated with and participate in the activities of the Center for the History of Political Economy. Applications can be submitted online at http://www.academicjobsonline.org, ad #12513. No paper applications will be accepted unless specifically solicited. Applications must include a CV (but no letters of reference).

Duke is committed to encouraging and sustaining work and learning environments that are free from harassment and prohibited discrimination. Duke prohibits discrimination and harassment in the administration of both its employment and educational policies. 
 
Duke University is an Affirmative Action/Equal Opportunity Employer committed to providing employment opportunity without regard to an individual's age, color, disability, genetic information, gender, gender expression, gender identity, national origin, race, religion, sex, sexual orientation, or veteran status. Duke also makes good faith efforts to recruit, hire, and promote qualified women, minorities, individuals with disabilities, and veterans.",NA,NA,NA,"UNITED STATES North Carolina Durham","B - History of Economic Thought, Methodology, and Heterodox Approaches","2018-12-01 00:00:00"
"15","2018-02",111461564,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Durham University","Social Sciences and Health","Durham University Business School","Finance","Assistant/Associate/Full Professor","Durham University Business School, with full international accreditation and a Financial Times Top 100 rank, is investing in posts at all levels (Assistant, Associate, and Full Professors), and across several disciplines as part of our ambitions to become a Top 20 European Business School.  The Business School is seeking to appoint Associate Professors, Assistant Professors and Professors in the Department of Economics and Finance, which is one of three <U+2018>research-led<U+2019> departments who share the ambition to advance world changing knowledge and secure global impact through increasingly collaborative research across disciplines with colleagues in Durham University and beyond. 

We aim to be a Top 20 European Business School by 2027. We therefore seek to elevate our research activity and environment through the support and delivery of influential research publications, together with research capacity enhancement through income generation and the proof of social value through documented impact.

We seek to appoint Assistant/Associate/Full Professors in Finance, with the specific goal of laying foundations for our development in the spaces of Asset Pricing, Financial Econometric Analysis of Networks, Risk Management, Portfolio Selection, Big Data Analysis, and Econometric Analysis of High Frequency Data. The successful candidate will have expertise in theoretical and/or Empirical Asset Pricing with exceptional quantitative skills. This post is instrumental to the building of world-class data and decision science capability. Salary Range for Full Professors: Starting at <U+00A3>62,219 and going considerably higher based on experience.

All of our research and teaching colleagues are encouraged to focus on research and teaching quality and innovation.  We of course value research income, which is a necessary input to drive research outputs and impact.  

For our Assistant/Associate Professor colleagues, engagement in wider citizenship is expected as your career develops, to support your department and wider discipline, and to contribute to the wider student experience. 

We will be carrying out informal interviews with candidates at the European Job Market in Naples (December 6-7, 2018) and at the ASSA meetings in Atlanta (January 4-9, 2019). If you are going to attend these meetings, please specify this in your cover letter.","<U+00A3>33,199 - <U+00A3>63,462; Salary Range for Full Professors:  starting at <U+00A3>62,219 and going considerably higher based on experience",NA,NA,"UNITED KINGDOM Durham","G - Financial Economics","2018-12-05 00:00:00"
"16","2018-02",111461631,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","East Carolina University","Integrated Coastal Programs","Department of Coastal Studies","Environmental Economics","Integrative Modeler Focused on Coastal Natural/Human Systems","East Carolina<U+2019>s Department of Coastal Studies invites applications for a tenured/tenure-track appointment in integrative coastal natural/human systems modeling. We seek a candidate with demonstrated ability and experience in integrating disciplinary models and approaches in a framework that facilitates research into complex natural resource and environmental issues. Core disciplinary expertise in Economics is a preferred qualification, as is experience working in multidisciplinary research groups.

This position will be located at the Coastal Studies Institute (CSI) on Roanoke Island (http://www.coastalstudiesinstitute.org) on North Carolina<U+2019>s Outer Banks. With a campus spanning 213 acres of marshes, scrub wetlands, forested wetlands, and marine ecosystems, CSI is an interdisciplinary coastal field laboratory with active research, education and outreach programs. It is currently undergoing significant growth. This position will part of a four-person cohort https://ecu.peopleadmin.com/postings/22639). These positions are part of a major ECU research initiative focused on ocean margins.  We seek creative and rigorous scholars committed to working across disciplinary boundaries to shed light on complex problems resulting from the interaction of people and the natural environment. Although these are research-focused positions, we seek innovative teachers to participate in the department<U+2019>s interdisciplinary PhD program and develop place-based classes and short courses at ECU<U+2019>s Outer Banks campus. 

",NA,NA,NA,"UNITED STATES North Carolina Wanchese","Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics","2019-01-15 00:00:00"
"17","2018-02",111461669,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","East China University of Science and Technology","School of Business",NA,NA,"Assistant Professor / Associate Professor / Professor","The School of Business at ECUST (http://bs.ecust.edu.cn/) currently accepts applications for faculty positions including assistant professor, associate professor, and full professor.  While candidates from all fields of economics will be considered, the following fields will be given priority:
(i)	Industrial Organization
(ii)	Public Economics
(iii)	International Trade

The School offers competitive packages that include salary, start-up research fund, housing subsidies, and other fringe benefits. The appointment will be initially on a six-year fixed-term basis, with the possibility of renewal or on tenure after completion.

Although all applications submitted by 03/31/2019 will be considered for positions starting in Fall 2019, you are encouraged to submit your application by 12/15/2018 for full consideration for interview at the AEA annual meeting in Atlanta.

Please submit your application via the online system of AEA (click the ""Apply for This Job"" button below). If you have any questions please contact Ms. Li.

Ms. Zhenyu Li
School of Business
East China University of Science & Technology
130 Meilong Road
Shanghai, China 200237
Tel: 86-21-64253106
Email: econ@mail.ecust.edu.cn",NA,NA,NA,"CHINA Shanghai","00 - Default: Any Field","2019-01-31 00:00:00"
"18","2018-02",111461709,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Ecole polytechnique f<U+00E9>d<U+00E9>rale de Lausanne (EPFL)","College of Management of Technology (CDM)",NA,"Financial Data Science","Faculty Position in Financial Data Science","Faculty Position in Financial Data Science at the Ecole Polytechnique F<U+00E9>d<U+00E9>rale de Lausanne (EPFL)

The College of Management of Technology (CDM) at EPFL invites applications for a faculty position at the tenure track level (Assistant Professor) in Financial Data Science at the Swiss Finance Institute. 

Applicants must possess a PhD in finance, economics, statistics, or a related field by the start of employment. The successful candidates will develop an independent and creative first-rate research program in financial data science. They will participate in and be committed to excellence in teaching at the undergraduate and graduate levels. Moreover, they will engage with researchers in related fields across the EPFL campus, including computer science and statistics.

EPFL offers internationally competitive salaries, generous research support, significant start-up resources and outstanding research infrastructure. The school provides extensive databases. In addition, research funds for additional database purchases are readily available and collaboration with the Swiss Data Science Center as well as the Center for Digital Trust at EPFL is encouraged. Academics in Switzerland enjoy many research funding opportunities, as well as an exceptionally high standard of living.

The CDM Search Committee invites applications including the following documents in PDF format: cover letter including a statement of motivation; curriculum vitae; publications list; research statement; teaching interest; name, address and email of 3 references. 

Review of applications begins as of December 1, 2018 and continues until the position is filled. Please submit your application package electronically at

https://facultyrecruiting.epfl.ch/position/12681216

Letters of nomination, expressions of interest or inquiries may be addressed confidentially to: 

Prof. Pierre Collin-Dufresne
Chair of the Search Committee
E-mail: pierre.collin-dufresne@epfl.ch   

For additional information, please consult www.epfl.ch, cdm.epfl.ch

EPFL is an equal opportunity employer and family friendly university. It is committed to increasing the diversity of its faculty. It strongly encourages women to apply.
",NA,NA,NA,"SWITZERLAND Lausanne","00 - Default: Any Field",NA
"19","2018-02",111461675,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Economics Experimental Laboratory at Nanjing Audit University",NA,NA,"Experimental Economics, Behavioral Economics, Applied Economic Theory","Full Professor, Associate Professor, Assistant Professor","Founded in January 2018, Economics Experimental Laboratory at Nanjing Audit University (NEXL) conducts cutting-edge researches on social and economic topics using a combination of theoretical, behavioral and experimental methods. The team is led by Changjiang Scholars Distinguished Professor Chun-Lei Yang and currently has six full-time researchers, all with a PhD degree from overseas universities. They have published in first-tier journals such as PNAS, Journal of Economic Theory, International Economic Review, Games and Economic Behavior, Experimental Economics, and European Economic Review. NEXL has a modern on-campus computer lab just renovated this year.

We invite applications for 2-4 full-time faculty positions at the assistant, associate, or full professor levels. Candidates in the fields of experimental economics, behavioral economics and applied economic theory are particularly welcome. Salary and benefits are internationally competitive.

Applicants are expected to complete PhD by September 1, 2019. Candidates should apply by December 10, 2018, to be interviewed at the CICE meeting in Beijing (preferably) or the ASSA meeting in Atlanta. Applications must be submitted via JOE Application. An application should include: cover letter, CV, three reference letters, and samples of research. If you have any questions, please contact us at nexl-nau@outlook.com.","RMB 400,000 or higher",NA,NA,"CHINA Jiangsu Nanjing","00 - Default: Any Field","2018-12-10 00:00:00"
"20","2018-02",111461676,"International: Other Academic (Visiting or Temporary)","Erasmus University Rotterdam","Erasmus School of Economics",NA,"Economics
Econometrics
Management Science
Applied Economics
Finance & Accounting
Marketing","PhD Vacancies","PhD vacancies at Erasmus School of Economics (Erasmus University Rotterdam)

Erasmus School of Economics (ESE) has 10 open PhD positions.

These projects are hosted by ESE and are affiliated with one of ESE<U+2019>s graduate schools: ERIM or the Tinbergen Institute. ESE has a long tradition of academic and applied research, and is a leading academic institution, hosting some of the world<U+2019>s foremost economists in all major areas of economics and business economics.

<U+2022>	For more information about ESE visit: http://www.eur.nl/ese/english
<U+2022>	For more information about the Tinbergen Institute visit http://www.tinbergen.nl
<U+2022>	For more information about ERIM visit: http://www.erim.eur.nl/

Candidate Profile and Admission Requirements:
Potential PhD candidates are expected to have:
<U+2022>	A (Research) Master<U+2019>s degree in a discipline relevant to the PhD project
<U+2022>	Excellent study results 
<U+2022>	Strong and explicit interest and motivation for scientific research
<U+2022>	Excellent command of English (minimum CEFR level C1)

Furthermore, candidates are required to be admissible to either ERIM (ERIM admission requirements) or the Tinbergen Institute (Tinbergen admission requirements) (depending on the specific project). 

Moreover, Candidates are selected on the basis of their CVs, academic references, and interview(s) with potential supervisors. 

Conditions of employment
Our PhD projects are fully funded and salaried positions with a duration of 3 or 4 years (depending on pre-education), meaning that appointed PhD candidates are employees (promovendus) of Erasmus University Rotterdam. Salary and benefits are in accordance with the Collective Labour Agreement for Dutch Universities (CAO-NU). The monthly salary for PhD candidates starts at <U+20AC> 2.266, rising each year up to a maximum of <U+20AC> 2.897 in the final year (2018 figures, gross and fixed amounts, in case of fulltime employment). In addition, the EUR pays an 8% holiday allowance and an end-of-year payment of 8.3%, along with 29 leave days in the case of full time employment. The candidate's performance is evaluated after 18 months and if it is sufficiently strong, the contract is extended for the remainder of the project.

The preferred starting date of PhD appointment is September 1st, 2019.

Contract type: Temporary, 3 or 4 years.

To apply: https://www.eur.nl/en/ese/working/phd-vacancies

","<U+20AC> 2.266 - <U+20AC> 2.897","12120001.001.154",NA,"NETHERLANDS Zuid-Holland Rotterdam","00 - Default: Any Field","2019-01-15 00:00:00"
"21","2018-02",111461586,"Full-Time Nonacademic","Federal Reserve Bank of Chicago",NA,"Research","Finance; Financial Markets","Economist","The Economic Research Department of the Federal Reserve Bank of Chicago has an opening for a financial economist with interests in financial market structure. The ideal candidate will have at least 3 years of experience in an academic or research setting and a strong publication record in top finance and economics journals. 

The individual in this role will be expected to  (1) to produce high-quality research for publication in refereed journals and (2) to identify and analyze policy issues related to financial market infrastructure, focusing in particular on issues that are relevant for central clearing and derivatives. A high premium will be placed on individuals who can successfully collaborate with policy professionals in the Chicago Fed<U+2019>s Financial Market Group. 
	
Strong oral and written communications skills are important.  Applicants must have a Ph.D. in finance, economics, or a related discipline.

The Economic Research Department of the Federal Reserve Bank of Chicago is a collegial and diverse group of economists with expertise in Finance, Macro and Micro, and Regional Economics. Numerous consultants from top academic departments contribute to enrich the research environment. Excellent support for both research and policy is available. Salaries are commensurate with experience and level of achievement; in addition, the Chicago Fed offers competitive benefits.
More information on the Economic Research Department is at:

http://www.chicagofed.org/webpages/research/index.cfm

Recent publications from the Financial Markets Group are available here:

https://www.chicagofed.org/publications/publication-listing?filter_series=16
Applicants should email a CV that includes a list of references to:

fin_economist_recruiting@frbchi.org",NA,NA,NA,"UNITED STATES Illinois Chicago","00 - Default: Any Field","2019-01-31 00:00:00"
"22","2018-02",111461588,"Full-Time Nonacademic","Federal Reserve Bank of Chicago",NA,"Research","Finance; Financial Institutions; Insurance","Policy Economist/Senior Policy Economist","The Economic Research Department of the Federal Reserve Bank of Chicago has an opening for an entry-level or a senior-level policy economist.  This position is with the Chicago Fed<U+2019>s Insurance Initiative.  The Insurance Initiative aims to better understand the role of the insurance industry and other non-bank intermediaries in the overall economy, with an emphasis on interactions with the financial sector.
  
The position requires an economist who is interested in applied, policy-oriented work and research.  Primary responsibilities include analyzing policy issues related to the regulation of financial institutions and financial markets, with a focus on insurance and other non-bank intermediaries.  The duties of this position allow time for self-directed, policy-relevant research, but applicants should be aware that policy analysis will have the highest priority.
  
All candidates should have a Ph.D. in economics, finance, or a related field and have strong quantitative skills, or equivalent skills and experience.  Candidates should also have strong written and oral communication skills. Senior-level candidates should have a demonstrated empirical research track record in finance, econometrics, or a related field and/or a significant relevant experience.  Knowledge of the insurance industry and other non-bank financial intermediaries is a plus. Salary and position will be commensurate with experience and level of achievement; in addition, the Chicago Fed offers competitive benefits.

More information on the Insurance Initiative and the Economic Research Department is available at:
https://www.chicagofed.org/markets/insurance-initiative http://www.chicagofed.org/webpages/research/index.cfm
Applicants should email a CV that includes a list of references to:
	insurance_recruiting@frbchi.org

Applications will be considered until the positions are filled. However, to ensure prompt consideration, please apply by January 31, 2019. This position requires access to confidential supervisory information, access to which is limited to <U+201C>protected individuals<U+201D> as defined in the U.S. federal immigration law.  Protected individuals include, but are not limited to, U.S. citizens, U.S. nationals, U.S. permanent residents who are not yet eligible to apply for naturalization and U.S. permanent residents who have applied for naturalization within six months of becoming eligible to do so.  The Chicago Fed is an equal opportunity employer.
",NA,NA,NA,"UNITED STATES Illinois Chicago","00 - Default: Any Field","2019-01-31 00:00:00"
